label,kp_0,kp_1,kp_2,kp_3,kp_4,kp_5,kp_6,kp_7,kp_8,kp_9,kp_10,kp_11,kp_12,kp_13,kp_14,kp_15,kp_16,kp_17,kp_18,kp_19,kp_20,kp_21,kp_22,kp_23,kp_24,kp_25,kp_26,kp_27,kp_28,kp_29,kp_30,kp_31,kp_32,kp_33,kp_34,kp_35,kp_36,kp_37,kp_38,kp_39,kp_40,kp_41,kp_42,kp_43,kp_44,kp_45,kp_46,kp_47,kp_48,kp_49,kp_50,kp_51,kp_52,kp_53,kp_54,kp_55,kp_56,kp_57,kp_58,kp_59,kp_60,kp_61,kp_62
policia,0.913204,0.443081,-0.0,0.84268,0.440728,-0.012325,0.770923,0.391617,-0.015563,0.728783,0.33976,-0.02239,0.721742,0.287866,-0.027616,0.775031,0.256603,0.022065,0.732932,0.191854,0.008784,0.703133,0.152266,-0.009403,0.677371,0.11531,-0.025556,0.797139,0.229234,0.013758,0.748788,0.159706,0.002347,0.712937,0.115589,-0.015184,0.678761,0.075831,-0.03009,0.826375,0.216275,-0.000305,0.778567,0.144255,-0.015117,0.74154,0.106071,-0.030225,0.703891,0.074616,-0.041206,0.863682,0.216455,-0.017114,0.820514,0.154203,-0.032889,0.786208,0.124253,-0.043245,0.753313,0.099315,-0.050721
policia,0.925307,0.464801,-0.0,0.852074,0.46,-0.015725,0.783612,0.41042,-0.021793,0.743351,0.360716,-0.030163,0.729211,0.30886,-0.036802,0.79286,0.267731,0.012494,0.751992,0.196128,-0.003383,0.723288,0.153794,-0.022506,0.698315,0.116009,-0.038239,0.817563,0.243415,0.006185,0.771553,0.169514,-0.007427,0.736286,0.12373,-0.024822,0.702506,0.083198,-0.038695,0.848191,0.233516,-0.005613,0.804126,0.156486,-0.021321,0.767372,0.115549,-0.035581,0.730143,0.082827,-0.045179,0.886441,0.23759,-0.020242,0.848902,0.169273,-0.035812,0.815379,0.136354,-0.045007,0.782248,0.110998,-0.050827
policia,0.816706,0.610884,-0.0,0.749007,0.599697,-0.004837,0.684664,0.561483,-0.00981,0.638621,0.539922,-0.020215,0.606349,0.514643,-0.029245,0.689839,0.421903,0.023678,0.656423,0.352496,0.005238,0.624249,0.337652,-0.016007,0.596552,0.341792,-0.028976,0.706569,0.406062,0.012767,0.668652,0.329951,-0.002429,0.633833,0.316663,-0.020456,0.603733,0.326618,-0.031264,0.728736,0.399477,-0.00324,0.691902,0.321031,-0.015581,0.654357,0.306119,-0.026542,0.622426,0.315443,-0.031834,0.757055,0.403622,-0.021387,0.724532,0.337496,-0.029097,0.692149,0.31764,-0.033169,0.662506,0.317583,-0.034784
policia,0.769636,0.490732,-0.0,0.713172,0.494999,-0.010177,0.653609,0.461056,-0.010151,0.615744,0.423505,-0.012782,0.596996,0.383327,-0.013558,0.646566,0.354803,0.025034,0.611847,0.302804,0.020549,0.586073,0.272654,0.010024,0.5626,0.244625,-0.000841,0.660798,0.331427,0.019582,0.620074,0.277631,0.015331,0.590952,0.247134,0.004481,0.563655,0.220505,-0.005622,0.680642,0.317588,0.009037,0.639354,0.262519,0.001044,0.609589,0.236501,-0.008987,0.580846,0.216263,-0.017036,0.707655,0.310413,-0.004052,0.669285,0.266948,-0.013817,0.640738,0.248473,-0.020827,0.614355,0.233933,-0.026437
policia,0.768979,0.491499,-0.0,0.712996,0.495138,-0.010818,0.654331,0.461658,-0.011576,0.616323,0.424012,-0.014935,0.597986,0.383498,-0.016452,0.64549,0.355644,0.023932,0.61139,0.303791,0.019107,0.586214,0.273577,0.008299,0.563276,0.245048,-0.002851,0.659885,0.33224,0.018526,0.620008,0.277828,0.014105,0.591739,0.247358,0.003275,0.564749,0.220797,-0.006907,0.680166,0.31861,0.008015,0.639616,0.262779,-0.000172,0.610347,0.236795,-0.010045,0.581484,0.216796,-0.018034,0.707575,0.311992,-0.005092,0.669523,0.267588,-0.015032,0.641284,0.2494,-0.021924,0.614831,0.235565,-0.027473
policia,0.772391,0.48952,-0.0,0.7159,0.493652,-0.009307,0.657016,0.460606,-0.009406,0.619099,0.424353,-0.012415,0.599405,0.385119,-0.013603,0.648265,0.355302,0.025574,0.61394,0.303609,0.020437,0.587965,0.273976,0.009217,0.564023,0.247083,-0.001853,0.661874,0.331954,0.019434,0.620859,0.277545,0.014835,0.591303,0.247126,0.003819,0.562961,0.221727,-0.006102,0.681288,0.317318,0.008301,0.638891,0.262777,0.000767,0.608815,0.236518,-0.008303,0.579151,0.217011,-0.015529,0.707912,0.309361,-0.0054,0.668039,0.266472,-0.014108,0.639078,0.247042,-0.019813,0.61199,0.232314,-0.02438
policia,0.778951,0.482202,-0.0,0.722041,0.487353,-0.011583,0.661308,0.458137,-0.014127,0.621858,0.423987,-0.019035,0.602108,0.382358,-0.022162,0.653345,0.354538,0.016834,0.617056,0.303336,0.008391,0.590804,0.272947,-0.003741,0.567133,0.245283,-0.015029,0.666935,0.329545,0.011517,0.624914,0.275771,0.004024,0.595965,0.246463,-0.006586,0.568463,0.221368,-0.015986,0.68643,0.313489,0.001408,0.643119,0.260057,-0.008213,0.613369,0.234901,-0.015993,0.584107,0.216252,-0.022139,0.713073,0.304675,-0.011337,0.674,0.262287,-0.021618,0.645062,0.243201,-0.027014,0.61728,0.229895,-0.031144
policia,0.788937,0.476786,-0.0,0.72876,0.479498,-0.009838,0.668112,0.45165,-0.01282,0.62677,0.42353,-0.018916,0.604124,0.388336,-0.023627,0.659205,0.340343,0.019018,0.623613,0.290931,0.010092,0.597406,0.264295,-0.003474,0.5731,0.241244,-0.015608,0.672625,0.3169,0.012279,0.630516,0.262656,0.004129,0.60079,0.236708,-0.008071,0.572549,0.216354,-0.018645,0.692189,0.301643,0.000805,0.648904,0.24602,-0.009344,0.619156,0.224281,-0.018073,0.590356,0.211099,-0.024759,0.719146,0.293529,-0.013161,0.679261,0.248719,-0.023433,0.649208,0.229839,-0.028657,0.620906,0.217553,-0.032676
policia,0.820354,0.46025,-0.0,0.755806,0.461044,-0.012625,0.689012,0.42706,-0.017212,0.643022,0.398445,-0.024591,0.618251,0.362295,-0.030457,0.68484,0.305628,0.015757,0.648393,0.248014,0.003674,0.621068,0.219178,-0.012275,0.595414,0.199595,-0.024729,0.701697,0.282902,0.009626,0.660678,0.218368,-4e-06,0.629247,0.190752,-0.013166,0.598077,0.175572,-0.023586,0.723471,0.268522,-0.001626,0.682222,0.206175,-0.011854,0.650714,0.183305,-0.020304,0.619553,0.173993,-0.026175,0.749731,0.262958,-0.015647,0.707559,0.211641,-0.024593,0.676725,0.19193,-0.028168,0.648614,0.183484,-0.030621
policia,0.897075,0.465012,-0.0,0.822644,0.461473,-0.014513,0.750647,0.416846,-0.019577,0.702025,0.381004,-0.027543,0.667971,0.338406,-0.033981,0.756064,0.267258,0.016019,0.712494,0.195797,0.003614,0.68268,0.154725,-0.013565,0.654968,0.118182,-0.028564,0.77765,0.241846,0.008488,0.729013,0.166154,-0.002336,0.69232,0.124468,-0.018941,0.656918,0.089694,-0.032885,0.805904,0.230352,-0.00465,0.759949,0.151171,-0.017796,0.721113,0.113002,-0.032533,0.681565,0.08446,-0.043407,0.841719,0.23177,-0.020736,0.801856,0.164605,-0.03442,0.76671,0.133049,-0.043849,0.731517,0.109879,-0.050745
policia,0.883756,0.540064,-0.0,0.810105,0.526605,-0.015048,0.740932,0.480666,-0.023358,0.692863,0.453683,-0.03537,0.659727,0.419212,-0.046449,0.751819,0.325528,0.01375,0.711573,0.250574,-0.003621,0.679984,0.209317,-0.02474,0.649923,0.176255,-0.040917,0.775109,0.303589,0.004915,0.733737,0.22186,-0.008808,0.697218,0.183297,-0.027425,0.661108,0.156517,-0.042155,0.803363,0.294396,-0.009697,0.764739,0.212632,-0.023532,0.725557,0.177591,-0.037999,0.68688,0.15673,-0.048174,0.836451,0.29963,-0.027502,0.800002,0.22652,-0.03917,0.764735,0.195421,-0.046156,0.729793,0.177401,-0.051349
policia,0.826319,0.612696,-0.0,0.758793,0.598495,-0.013972,0.694645,0.562378,-0.023998,0.645348,0.54419,-0.037685,0.608875,0.514314,-0.05012,0.703701,0.414032,0.012829,0.667165,0.344572,-0.005617,0.635592,0.311523,-0.027183,0.605412,0.289982,-0.042395,0.721508,0.397245,0.004353,0.681791,0.32302,-0.009928,0.645914,0.291756,-0.027506,0.610585,0.273728,-0.04039,0.744036,0.39028,-0.009788,0.705434,0.316167,-0.023409,0.66799,0.288839,-0.034938,0.631644,0.275564,-0.042171,0.771338,0.394571,-0.027021,0.737396,0.328769,-0.037615,0.704204,0.304794,-0.042371,0.671387,0.2937,-0.04521
policia,0.737737,0.721087,-0.0,0.676095,0.714505,-0.005644,0.618089,0.68391,-0.013984,0.571546,0.677808,-0.028069,0.533532,0.665604,-0.041663,0.623729,0.547248,0.019458,0.591473,0.485997,-0.002929,0.554574,0.471496,-0.026823,0.520071,0.476171,-0.041112,0.635453,0.534414,0.007163,0.601048,0.463625,-0.011088,0.55873,0.451854,-0.0305,0.520886,0.461355,-0.042269,0.651973,0.528737,-0.010287,0.62174,0.454881,-0.024894,0.578286,0.44198,-0.037365,0.539518,0.449333,-0.043622,0.673119,0.5339,-0.030108,0.645368,0.470715,-0.03939,0.611309,0.451202,-0.044692,0.577546,0.449171,-0.047253
policia,0.761773,0.495616,-0.0,0.708045,0.50009,-0.008009,0.650638,0.470014,-0.008578,0.613845,0.440554,-0.012115,0.5993,0.404257,-0.014105,0.644547,0.356598,0.020986,0.611158,0.304781,0.014556,0.585302,0.274983,0.003488,0.561691,0.248905,-0.007055,0.657507,0.335157,0.014207,0.617197,0.279522,0.008168,0.587674,0.247987,-0.002213,0.560688,0.22023,-0.01139,0.676628,0.322777,0.002884,0.635668,0.265433,-0.005945,0.606027,0.236237,-0.014796,0.577967,0.212889,-0.021569,0.702743,0.318027,-0.010731,0.665617,0.270898,-0.020356,0.637629,0.249663,-0.025898,0.61136,0.233158,-0.030075
policia,0.762934,0.494156,-0.0,0.709021,0.499456,-0.006808,0.651028,0.470101,-0.006228,0.614233,0.440772,-0.008766,0.599447,0.404588,-0.0096,0.643684,0.356242,0.024648,0.610907,0.304216,0.019974,0.585394,0.275724,0.00972,0.561617,0.250923,-0.000399,0.656637,0.334326,0.01773,0.616746,0.278188,0.013616,0.587349,0.24675,0.003653,0.560269,0.219717,-0.005488,0.675873,0.321992,0.006203,0.635091,0.264472,-0.001129,0.605612,0.235524,-0.010296,0.577748,0.213048,-0.017611,0.702355,0.316768,-0.007549,0.665936,0.270835,-0.016187,0.637886,0.249969,-0.022087,0.611824,0.233607,-0.026801
policia,0.762905,0.49393,-0.0,0.710547,0.500543,-0.009212,0.652036,0.470998,-0.010391,0.613963,0.439994,-0.014278,0.602473,0.402665,-0.016287,0.64925,0.358153,0.021305,0.614256,0.307893,0.014852,0.58778,0.279722,0.003628,0.564202,0.254642,-0.006916,0.66151,0.336393,0.015476,0.620211,0.282399,0.010211,0.590796,0.252179,0.000308,0.564244,0.225874,-0.008513,0.67974,0.323086,0.004879,0.638367,0.267456,-0.003093,0.608817,0.238878,-0.011415,0.581261,0.215837,-0.01787,0.704976,0.316506,-0.008207,0.668954,0.270552,-0.017031,0.641979,0.250368,-0.022233,0.616616,0.234818,-0.026199
policia,0.767633,0.488047,-0.0,0.713394,0.493346,-0.009033,0.65469,0.465314,-0.010541,0.616389,0.437105,-0.014822,0.607484,0.399414,-0.017247,0.649251,0.35329,0.02169,0.614967,0.302822,0.015745,0.589098,0.274218,0.004674,0.565766,0.248094,-0.005936,0.66162,0.331097,0.015809,0.620839,0.278468,0.011294,0.591538,0.248782,0.001718,0.564722,0.222159,-0.007077,0.680111,0.316917,0.005272,0.6389,0.263,-0.001273,0.609849,0.235792,-0.00823,0.582258,0.213547,-0.014068,0.705482,0.309887,-0.007844,0.669185,0.264979,-0.015013,0.642087,0.24509,-0.018613,0.616584,0.229564,-0.021605
policia,0.78043,0.476812,-0.0,0.721359,0.479458,-0.010982,0.659732,0.453252,-0.015674,0.620384,0.423961,-0.02304,0.613388,0.381952,-0.028499,0.654038,0.339705,0.016661,0.620739,0.283497,0.007781,0.59688,0.254894,-0.004629,0.574842,0.232287,-0.015368,0.667453,0.318924,0.01081,0.629614,0.257365,0.00305,0.601582,0.229228,-0.00729,0.575194,0.210966,-0.015893,0.686371,0.305262,0.000227,0.646414,0.243465,-0.009188,0.617111,0.218443,-0.015263,0.590063,0.205003,-0.019704,0.711253,0.298681,-0.012933,0.673142,0.249164,-0.022516,0.643725,0.227407,-0.025963,0.61684,0.213445,-0.028266
policia,0.793576,0.463746,-0.0,0.732747,0.464936,-0.011965,0.66993,0.434956,-0.017769,0.629559,0.403959,-0.026396,0.620685,0.362276,-0.033453,0.662008,0.314898,0.013674,0.629523,0.25646,0.001357,0.605696,0.227174,-0.013983,0.582922,0.207183,-0.026212,0.678551,0.294655,0.006908,0.641807,0.228601,-0.004432,0.613667,0.200388,-0.01765,0.585833,0.184259,-0.027722,0.700293,0.282999,-0.004674,0.662125,0.218163,-0.016298,0.633511,0.19342,-0.024607,0.605772,0.181518,-0.03031,0.726633,0.281309,-0.01887,0.68723,0.23096,-0.0297,0.658066,0.209221,-0.034486,0.631613,0.19573,-0.037727
policia,0.898267,0.428379,-0.0,0.823322,0.428933,-0.014001,0.747666,0.386477,-0.019709,0.699371,0.34775,-0.027881,0.696379,0.307461,-0.033974,0.756382,0.236925,0.015228,0.715972,0.164821,0.000222,0.685238,0.126848,-0.01859,0.655895,0.095819,-0.033628,0.778402,0.209272,0.008973,0.731301,0.133504,-0.001845,0.694596,0.087953,-0.017277,0.658753,0.050989,-0.029693,0.807438,0.196491,-0.00279,0.761643,0.119427,-0.013474,0.725584,0.075929,-0.025881,0.688732,0.042626,-0.035055,0.843844,0.199578,-0.017562,0.807078,0.133713,-0.027669,0.776259,0.09875,-0.034598,0.745414,0.069885,-0.039516
policia,0.939468,0.439718,-0.0,0.85791,0.439143,-0.015832,0.778298,0.392645,-0.022313,0.726377,0.351462,-0.031737,0.723026,0.305028,-0.040042,0.792155,0.234239,0.013712,0.748462,0.155216,-0.001231,0.718796,0.109454,-0.020315,0.692854,0.068613,-0.037036,0.819812,0.204403,0.005927,0.768087,0.116989,-0.006822,0.731435,0.062565,-0.02585,0.697297,0.015424,-0.041618,0.855428,0.193201,-0.007561,0.80562,0.104704,-0.022847,0.767821,0.054316,-0.041111,0.73204,0.011521,-0.054519,0.8991,0.198829,-0.023848,0.858279,0.124659,-0.040754,0.825211,0.082834,-0.053891,0.794845,0.043863,-0.063381
policia,0.906346,0.484768,-0.0,0.830373,0.475927,-0.01651,0.755861,0.431167,-0.025694,0.70624,0.398524,-0.037421,0.696753,0.361522,-0.047794,0.771046,0.269688,0.009907,0.730785,0.192549,-0.006544,0.702503,0.148204,-0.026608,0.676495,0.109332,-0.043148,0.795817,0.246308,0.002702,0.74978,0.165785,-0.011099,0.716275,0.116878,-0.029044,0.684221,0.07376,-0.043394,0.827639,0.237566,-0.010002,0.783246,0.154388,-0.024308,0.748234,0.108689,-0.03895,0.713774,0.071682,-0.049237,0.866496,0.24415,-0.025796,0.830413,0.170312,-0.039568,0.799618,0.130383,-0.048497,0.769803,0.097205,-0.054472
policia,0.846234,0.567912,-0.0,0.773566,0.55505,-0.014686,0.706778,0.518306,-0.024824,0.661716,0.499217,-0.038821,0.640127,0.464876,-0.051958,0.712983,0.363279,0.011602,0.672289,0.294963,-0.005878,0.641716,0.257742,-0.027572,0.61332,0.226613,-0.044326,0.732183,0.341835,0.002284,0.689039,0.266256,-0.010593,0.65277,0.226386,-0.028228,0.617732,0.195397,-0.042823,0.755906,0.331862,-0.012587,0.713477,0.25508,-0.024954,0.677803,0.220539,-0.036004,0.642898,0.197212,-0.044267,0.784704,0.334491,-0.030865,0.746892,0.265435,-0.041002,0.714015,0.233708,-0.045075,0.681087,0.211834,-0.048223
policia,0.754104,0.513116,-0.0,0.697489,0.517964,-0.00263,0.639583,0.478378,0.003096,0.60569,0.439958,0.004677,0.590977,0.398542,0.007865,0.639486,0.372264,0.037475,0.608401,0.320664,0.037389,0.583164,0.290342,0.02963,0.560687,0.265733,0.020962,0.651483,0.352522,0.029047,0.614826,0.294791,0.028379,0.584808,0.264669,0.01932,0.558226,0.242542,0.010772,0.667977,0.340269,0.015754,0.628821,0.281527,0.009652,0.597682,0.255779,0.001377,0.569851,0.239388,-0.005003,0.689945,0.333753,0.000463,0.650054,0.28496,-0.007642,0.618531,0.266603,-0.012605,0.591487,0.255388,-0.016593
policia,0.753364,0.516605,-0.0,0.696063,0.520003,-0.001923,0.639056,0.478534,0.004157,0.605987,0.440018,0.005996,0.589902,0.400562,0.009394,0.639835,0.373983,0.037822,0.608534,0.32261,0.037879,0.582994,0.29213,0.030023,0.560112,0.267341,0.02126,0.651546,0.354091,0.029149,0.614621,0.297953,0.028956,0.584423,0.267356,0.020086,0.557591,0.243887,0.0115,0.667492,0.341813,0.015733,0.628328,0.284542,0.01068,0.597826,0.257993,0.003115,0.570292,0.240111,-0.003068,0.689109,0.335509,0.000266,0.650545,0.28709,-0.006497,0.619612,0.267825,-0.010423,0.592577,0.255448,-0.013875
emergencia,0.388265,0.951824,-0.0,0.347688,0.873099,-0.019966,0.294648,0.8131,-0.029842,0.249522,0.778995,-0.037081,0.215042,0.750391,-0.046547,0.295872,0.865104,-0.036094,0.236149,0.882089,-0.053471,0.199878,0.891386,-0.069153,0.167852,0.891911,-0.082967,0.312828,0.914571,-0.038552,0.255334,0.938132,-0.053796,0.216025,0.942336,-0.069803,0.18174,0.945383,-0.087371,0.331404,0.960782,-0.041542,0.283191,0.994058,-0.060042,0.245274,1.005169,-0.070919,0.211812,1.010415,-0.082008,0.354106,0.997549,-0.045598,0.316012,1.036088,-0.06302,0.288721,1.05517,-0.068463,0.263727,1.069228,-0.074597
emergencia,0.669945,0.912893,-0.0,0.599613,0.873257,0.001529,0.572098,0.796199,0.001201,0.551098,0.747902,-0.003199,0.528575,0.707383,-0.008292,0.613543,0.714769,0.011179,0.570167,0.66595,-0.004488,0.529486,0.645585,-0.020951,0.494442,0.634997,-0.032311,0.627682,0.714818,-0.003003,0.577833,0.647529,-0.015196,0.533249,0.61986,-0.028683,0.495836,0.601282,-0.038383,0.638397,0.732532,-0.019728,0.59027,0.659947,-0.035679,0.546111,0.631865,-0.046515,0.508578,0.612308,-0.053131,0.639143,0.765853,-0.036621,0.594549,0.723636,-0.051618,0.56077,0.700434,-0.057629,0.531937,0.683787,-0.060768
emergencia,0.627613,0.925657,-0.0,0.566014,0.895462,0.005004,0.535367,0.827891,0.005603,0.516755,0.779345,0.000366,0.493222,0.74215,-0.006755,0.544182,0.739674,0.019388,0.493366,0.71349,0.004045,0.456324,0.717124,-0.013463,0.424106,0.729442,-0.024348,0.555361,0.731486,0.005348,0.490798,0.686049,-0.006263,0.445948,0.688983,-0.020146,0.409242,0.70113,-0.029313,0.568567,0.735523,-0.011493,0.515021,0.679547,-0.025128,0.469296,0.667054,-0.03641,0.430929,0.666621,-0.042538,0.580095,0.750161,-0.028571,0.553189,0.701043,-0.038294,0.526221,0.675174,-0.04282,0.496648,0.659087,-0.045765
emergencia,0.657255,0.919718,-0.0,0.590635,0.880264,0.0027,0.563793,0.806062,0.000616,0.542415,0.762952,-0.005329,0.517667,0.727811,-0.01348,0.596665,0.738847,0.002231,0.552814,0.69314,-0.016862,0.510876,0.665536,-0.034818,0.473069,0.649238,-0.047511,0.611238,0.74149,-0.015119,0.569915,0.673244,-0.032021,0.523453,0.637252,-0.048433,0.485215,0.613913,-0.060089,0.62457,0.765877,-0.034248,0.587972,0.69189,-0.055503,0.54361,0.658096,-0.071991,0.50741,0.635655,-0.082494,0.63052,0.806036,-0.052758,0.601922,0.764982,-0.074684,0.570228,0.739269,-0.085823,0.542782,0.719891,-0.092634
emergencia,0.364558,0.942962,-0.0,0.335124,0.847736,-0.022686,0.284114,0.779336,-0.035888,0.2468,0.741424,-0.046072,0.21322,0.709355,-0.058659,0.256123,0.853014,-0.051302,0.199242,0.860788,-0.074488,0.167404,0.860513,-0.093035,0.135779,0.856497,-0.109035,0.270713,0.898529,-0.054587,0.217155,0.919566,-0.077692,0.181454,0.925829,-0.096006,0.14668,0.930778,-0.114537,0.291436,0.937404,-0.058289,0.250408,0.95996,-0.08178,0.216389,0.965192,-0.095032,0.181792,0.966171,-0.10828,0.319189,0.966453,-0.063419,0.294397,0.994042,-0.085679,0.274534,1.006398,-0.095564,0.25255,1.0151,-0.105311
emergencia,0.384265,0.857385,0.0,0.33377,0.800009,-0.011103,0.275998,0.750146,-0.022859,0.227364,0.711016,-0.034276,0.190755,0.683382,-0.050145,0.279445,0.783063,-0.053427,0.243274,0.739946,-0.080355,0.220019,0.717199,-0.097957,0.196713,0.695437,-0.111189,0.285747,0.830045,-0.06551,0.219531,0.835915,-0.089131,0.176231,0.838507,-0.104683,0.14093,0.842286,-0.119826,0.306324,0.877125,-0.076711,0.249434,0.915765,-0.106243,0.213175,0.94604,-0.123654,0.180722,0.970471,-0.137698,0.338306,0.916397,-0.086868,0.315027,0.98236,-0.116625,0.300316,1.024555,-0.129645,0.28475,1.06108,-0.13999
emergencia,0.571671,0.909265,-0.0,0.512513,0.867688,0.011546,0.487295,0.809672,0.01325,0.469596,0.767337,0.007717,0.448452,0.736115,0.000293,0.509303,0.716938,0.025954,0.45883,0.680327,0.011697,0.422341,0.674761,-0.006576,0.389632,0.678238,-0.01857,0.516196,0.712748,0.009126,0.450843,0.660301,-0.001624,0.411018,0.655294,-0.017491,0.377898,0.658393,-0.028819,0.522226,0.720063,-0.009846,0.465173,0.662982,-0.021174,0.424101,0.645448,-0.031886,0.387671,0.638408,-0.038629,0.524479,0.737726,-0.028898,0.497197,0.692925,-0.03696,0.47503,0.667056,-0.041021,0.45016,0.647941,-0.044197
emergencia,0.614581,0.839907,-0.0,0.55707,0.79974,0.004221,0.52409,0.732576,0.003714,0.505118,0.684131,-0.002465,0.488611,0.644782,-0.008703,0.535379,0.644313,0.02183,0.499675,0.594097,0.005652,0.464307,0.577977,-0.012725,0.432873,0.572129,-0.023859,0.544797,0.634681,0.008826,0.50359,0.572844,0.000239,0.466661,0.547575,-0.011345,0.434779,0.534161,-0.020158,0.557935,0.637237,-0.007613,0.523601,0.572579,-0.017102,0.488531,0.543504,-0.025092,0.455574,0.529205,-0.030567,0.572519,0.65101,-0.024957,0.553567,0.600546,-0.030419,0.531571,0.571791,-0.031974,0.505703,0.55275,-0.03344
emergencia,0.646029,0.867302,-0.0,0.583155,0.824178,0.000557,0.549681,0.747921,-0.002239,0.530101,0.698649,-0.008627,0.508564,0.657979,-0.018506,0.567603,0.678398,-0.001646,0.517396,0.634214,-0.022223,0.478833,0.62616,-0.042473,0.444561,0.625872,-0.056409,0.591282,0.674963,-0.018088,0.541103,0.607678,-0.034145,0.496335,0.575301,-0.0522,0.455483,0.556132,-0.066252,0.616363,0.693972,-0.036775,0.580305,0.611231,-0.060995,0.537514,0.577056,-0.083595,0.499295,0.555504,-0.09919,0.637556,0.72974,-0.054259,0.610719,0.695093,-0.080741,0.58147,0.683649,-0.094894,0.55066,0.678537,-0.104452
emergencia,0.613703,0.815594,-1e-06,0.549231,0.762453,0.009499,0.521748,0.691751,0.008276,0.504318,0.650727,0.000807,0.487175,0.613832,-0.009704,0.56765,0.594605,0.015633,0.506266,0.554217,-0.00125,0.460827,0.571123,-0.022515,0.424532,0.590745,-0.036188,0.576802,0.595681,-4.5e-05,0.511256,0.549173,-0.012997,0.464772,0.563995,-0.028862,0.429562,0.581736,-0.039038,0.582778,0.614559,-0.017334,0.535897,0.550444,-0.028246,0.498864,0.526751,-0.041567,0.465625,0.514268,-0.051624,0.579953,0.643923,-0.033928,0.535825,0.621571,-0.040359,0.511739,0.620188,-0.042334,0.488818,0.622786,-0.04412
emergencia,0.350017,0.771185,-0.0,0.314582,0.709444,-0.013665,0.280688,0.658104,-0.024444,0.251346,0.619036,-0.033887,0.225076,0.587981,-0.045716,0.302774,0.674952,-0.037641,0.28002,0.669627,-0.061631,0.262559,0.668459,-0.080622,0.246473,0.663662,-0.095013,0.318421,0.706368,-0.043052,0.295045,0.705387,-0.063699,0.278629,0.71163,-0.077249,0.265532,0.717209,-0.091033,0.33186,0.740489,-0.049167,0.314231,0.734471,-0.071902,0.293808,0.738509,-0.081539,0.277042,0.742886,-0.090255,0.343386,0.775801,-0.055566,0.328727,0.777916,-0.077739,0.314812,0.784419,-0.085864,0.303213,0.790748,-0.092614
emergencia,0.370803,0.763371,0.0,0.337311,0.716954,-0.017612,0.297527,0.675343,-0.035508,0.264656,0.640505,-0.050401,0.229467,0.607394,-0.068142,0.304501,0.67715,-0.073168,0.266827,0.65211,-0.110137,0.240537,0.636771,-0.13676,0.217634,0.619131,-0.156947,0.317877,0.70697,-0.083966,0.282053,0.687636,-0.125197,0.252598,0.68259,-0.154482,0.226213,0.6744,-0.178886,0.335309,0.743868,-0.09231,0.309495,0.747317,-0.130946,0.28025,0.755513,-0.154012,0.255861,0.761296,-0.172377,0.352734,0.785779,-0.100073,0.345233,0.808393,-0.136239,0.335695,0.822311,-0.154095,0.324716,0.832546,-0.168128
emergencia,0.376126,0.77217,0.0,0.337606,0.712754,-0.030747,0.288126,0.673068,-0.05155,0.245377,0.644387,-0.068193,0.205186,0.614084,-0.086842,0.299953,0.692565,-0.079118,0.256816,0.672363,-0.121115,0.22771,0.655027,-0.149204,0.20095,0.634306,-0.169827,0.316799,0.728399,-0.084435,0.277328,0.729254,-0.128553,0.247168,0.733904,-0.152998,0.219831,0.733985,-0.172603,0.337917,0.767065,-0.090544,0.308117,0.779933,-0.133969,0.281501,0.791751,-0.151595,0.257252,0.800305,-0.164019,0.360907,0.807796,-0.098132,0.351468,0.832825,-0.138237,0.339426,0.847936,-0.155452,0.326507,0.860437,-0.167648
